SATKER,TGL_DIFF,UP,REALGUP,PAGU,REALISASI,PAGU52,REAL52,PAGU53,REAL53,STATUS
406381,13,48000000,47900690,14388787000,7831208095,9097740000,4439650999,-,-,1
674416,14,20000000,18295000,2693296000,1199811599,491388000,217077500,55500000,40495000,1
440553,16,10000000,10000000,28933263000,17163943015,652663000,303479000,111450000,111148000,1
675102,27,1850000,1850000,1299555000,670298638,433418000,222945580,34000000,34000000,1
7186,1,18000000,15322000,8383238000,4567583772,1627948000,810480852,7000000,-,1
117134,21,30000000,29868860,6906992000,3219194346,6906992000,3219194346,-,-,1
431102,28,210000000,105955644,73364554000,36784831531,36769599000,17864486494,8931793000,4219495700,1
406457,22,36000000,36000000,15243806000,9230095089,11168219000,6598239134,0,0,1
526750,21,60000000,51016997,7798216000,4420463998,1453061000,785557566,158500000,157950000,1
650829,3,22000000,20112000,11329738000,7433103382,1078933000,559684500,-,-,1
418513,13,20000000,19978900,5270384000,2691966097,1028161000,495117797,245238000,129038000,1
597558,15,15000000,15000000,1733771000,969557773,465470000,243758000,27200000,15000000,1
650829,6,22000000,13502375,11329738000,7433103382,1078933000,559684500,-,-,1
406402,7,30000000,29896233,9523262000,5786865308,5442466000,3193107308,0,0,1
402282,14,30000000,18405207,4764913000,2858294276,1416282000,806373041,10000000,10000000,1
7233,19,36000000,26909000,5334731000,3414744914,1478445000,578813159,7000000,7000000,1
670561,21,15000000,14991599,4815085000,1841574365,3638553000,1153393700,50785000,0,1
650130,22,15000000,11922000,2214614000,1334739644,765890000,467756000,361730000,321700000,1
641478,21,20000000,19715000,18726457000,6439853615,10093786000,1049188000,-,-,1
648779,29,36000000,33804390,1455858000,816126920,1176671000,612397920,101995000,101702000,1
635617,27,120000000,60058994,10497888000,4720839543,2502474000,825117684,157018000,-,1
561204,28,60000000,35837551,4057077000,2191407767,3158450000,1395899416,-,-,1
98942,2,42000000,40849500,18877945000,11957244758,2803926000,1571109751,443000000,391654000,1
537894,21,54000000,50939842,1743078000,947173527,1743078000,947173527,-,-,1
7229,3,30000000,29210000,5199371000,3120129782,1466700000,562787000,7000000,0,1
661228,4,17000000,16995000,1886060000,1052719386,548580000,294020472,37000000,22500000,1
682900,4,60000000,55184647,1898061000,939509504,1871561000,939509504,26500000,0,1
406369,7,60000000,56300000,7451461000,5458474402,2169547000,1276733718,100000000,100000000,1
406539,24,120000000,120000000,8165172000,5473258598,3141555000,2200358525,-,-,1
418487,26,17000000,17000000,2547756000,1478660618,766396000,389460000,32000000,31750000,1
536726,5,50000000,33612000,4597383000,3059732881,1328442000,624931400,-,-,1
654886,5,300000000,204129500,75846139000,46610823617,19774735000,9836935243,0,0,1
418510,29,100000,100000,204683000,104686051,28350000,10508000,0,0,1
641677,5,300000000,260448728,75086458000,39912737130,18916054000,9561809119,776608000,481273891,1
418311,7,60000000,30436600,1728655000,1007213892,1728655000,1007213892,0,0,1
567481,10,84800000,46175084,7522079000,4027816538,3474679000,1662761948,-,-,1
641635,6,600000000,599460500,182191900000,112527740087,47933482000,23800819424,-,-,1
400944,8,60000000,30642000,8749455000,4696853575,5249427000,2901068378,99028000,67289000,1
641677,13,300000000,182229104,75086458000,39912737130,18916054000,9561809119,776608000,481273891,1
440504,13,28000000,26665331,17556699000,8489077080,1073876000,481965985,104020000,87800000,1
682914,13,60000000,45588571,1870653000,989775156,1870653000,989775156,0,0,1
597480,29,20000000,11935000,1454227000,819229461,490312000,211077000,19000000,19000000,1
417641,5,30600000,30150000,8636007000,4134156493,1864327000,890881041,207000000,-,1
119137,2,470000000,95385000,29462430000,9361416969,29462430000,9361416969,-,-,1
654886,1,300000000,261348000,75846139000,46610823617,19774735000,9836935243,0,0,1
418527,2,1000000,961700,697373000,312270797,178150000,87466300,0,0,1
641681,3,400000000,351317202,74095791000,38697340127,18880388000,9304817820,746000000,323822290,1
681312,27,2211000,2211000,1845777000,1008244928,730747000,421837000,32050000,16000000,1
656549,12,24000000,23477240,3243423000,1839287387,926384000,263764312,-,-,1
527933,7,60000000,30130620,4060727000,2198384084,2322040000,1203672084,984043000,653728000,1
656485,13,30000000,28172428,3766326000,1973693057,1118279000,306909408,199226000,0,1
672953,16,5000000,3500000,89115000,41355500,89115000,41355500,-,-,1
621729,16,120000000,119224677,6890351000,2836410680,2792827000,1169862707,-,-,1
110068,22,300000000,280471600,15009131000,2671691500,15009131000,2671691500,-,-,1
111804,26,30000000,23802570,3319375000,1668972650,892655000,259447840,0,0,1
685695,7,300000000,299861350,575403727000,431286684609,49235629000,27996861450,191300000,191300000,1
431133,7,30000000,29297700,9804992000,3366152092,7962376000,2397305987,69507000,2780000,1
406420,8,51000000,50968034,16445313000,9119246783,12046631000,6161983280,0,0,1
634530,9,30000000,27949080,1439194000,814437291,1191434000,691232291,0,0,1
418513,9,20000000,19990000,5270384000,2691966097,1028161000,495117797,245238000,129038000,1
406369,13,60000000,60000000,7451461000,5458474402,2169547000,1276733718,100000000,100000000,1
98984,14,60000000,37921559,5141543000,2711876772,1592832000,999725043,91000000,91000000,1
418401,20,60000000,44225600,10507823000,5223151948,2458465000,1032206841,1613500000,767617200,1
440551,8,10000000,9840000,2182420000,1348991294,735930000,471945130,32000000,32000000,1
99226,17,30000000,23784750,617252000,345979920,617252000,345979920,-,-,1
7190,22,75000000,74985100,6117288000,3501845841,1951575000,914856300,7000000,0,1
666503,22,51000000,50524000,27672762000,18038721921,1545407000,729326165,144000000,61372000,1
650829,14,22000000,17552800,11329738000,7433103382,1078933000,559684500,-,-,1
575968,9,25500000,25500000,4838164000,2932167860,802560000,439490000,245800000,75000000,1
418896,22,18000000,18000000,1260214000,779607577,684778000,405352463,32000000,32000000,1
98991,4,30000000,29864058,5619549000,3153508449,1339370000,879118164,181500000,181325000,1
537880,4,42000000,25739896,1841932000,871491494,1841932000,871491494,-,-,1
406472,8,40200000,23325852,7426480000,3845573800,4560693000,2327830270,0,0,1
411146,6,60000000,52317355,4284622000,2295563231,4284622000,2295563231,-,-,1
402267,7,35000000,34105600,4167870000,2428809727,1215072000,754557943,10000000,9900000,1
403410,12,2400000,2400000,92600000,53000000,92600000,53000000,0,0,1
424967,26,50000000,40000000,5678977000,2958345370,1400168000,592188300,1000000,0,1
650131,28,8000000,5650000,3918586000,2128127704,764615000,346372092,6000000,6000000,1
669055,12,30000000,19496218,7560088000,3359492366,6018061000,2698288647,76177000,0,1
663534,13,120000000,84445484,10976406000,6001231329,5646070000,2455799403,0,0,1
352638,19,300000000,179134002,24745086000,19905662759,8199685000,3140554039,0,0,1
656485,21,30000000,20786505,3766326000,1973693057,1118279000,306909408,199226000,0,1
237814,10,210000000,180078850,17580691000,8179549461,12418998000,5034242708,0,0,1
427454,14,60000000,51356000,11504211000,3983356598,2222820000,1020901225,90000000,-,1
431170,14,20000000,19043142,8645755000,3633240122,5434022000,2412467810,1550785000,370150942,1
110098,14,10000000,9570000,450000000,61703300,450000000,61703300,-,-,1
408143,15,60000000,40958400,10797007000,6057234432,5580386000,2675268891,71888000,69947000,1
418524,16,12000000,11945000,22944286000,14075770574,1395310000,584290133,91500000,67500000,1
666502,27,38400000,20461000,9148750000,4463121265,2577690000,855221000,0,0,1
653108,10,30000000,29953500,3503481000,2084966847,1784125000,757601555,100000000,19242630,1
406375,10,150000000,149929536,24905476000,13835795726,17798052000,9491083070,-,-,1
402251,13,27000000,26897500,3506544000,2529231912,1122784000,813946631,10000000,9900000,1
406441,15,30000000,29837364,5419657000,3167042380,3163337000,1738913987,0,0,1
641635,16,600000000,596256740,182191900000,112527740087,47933482000,23800819424,-,-,1
527975,20,20000000,11302870,1797436000,736885303,1149744000,596154303,445220000,45900000,1
666501,28,15000000,14452790,2054716000,1180024137,778466000,435664303,32000000,0,1
369600,29,120000000,119847121,15593881000,6814180787,7387453000,3421566466,-,-,0
431111,32,75000000,42101905,18275103000,4942121262,15224959000,3230031768,132967000,26425500,0
401944,1,30000000,21956717,29325014000,3238858460,1076688000,635524418,25475636000,880299093,1
440505,18,1800000,1700000,163554000,75155508,43450000,22350000,0,0,1
426072,18,30000000,20816290,4284145000,2482160413,1029773000,569188689,18000000,8000000,1
406381,18,48000000,47987010,14388787000,7831208095,9097740000,4439650999,-,-,1
527961,21,25000000,18047247,1719478000,933978256,1297015000,608327256,244495000,233730000,1
431142,28,48000000,36873090,9336655000,2503421109,8020096000,1714069624,44115000,20965000,1
402283,14,7000000,6900000,179194000,82554002,179194000,82554002,0,0,1
111905,16,3000000,3000000,6625054000,3924848455,279580000,140890000,36000000,35850000,1
110068,14,300000000,175485250,15009131000,2671691500,15009131000,2671691500,-,-,1
437092,20,51000000,44704447,6866891000,3933248068,1839768000,891971515,349818000,323018000,1
597537,28,2000000,1999255,1783508000,1013792769,597462000,267419609,83490000,83468500,1
498092,29,51000000,50916000,126750000000,21456548627,1750000000,666433827,125000000000,20790114800,1
119028,20,60000000,60000000,1440000000,647901100,1440000000,647901100,-,-,1
99232,21,18000000,14161720,331200000,190339340,331200000,190339340,0,0,1
418510,21,100000,100000,204683000,104686051,28350000,10508000,0,0,1
418311,21,60000000,60000000,1728655000,1007213892,1728655000,1007213892,0,0,1
653108,6,30000000,29964000,3503481000,2084966847,1784125000,757601555,100000000,19242630,1
119004,27,75000000,59429000,1111575000,611124935,1111575000,611124935,-,-,1
418431,28,24000000,23999647,5586592000,3356714638,1071662000,397553490,145350000,135325000,1
527961,6,25000000,20043825,1719478000,933978256,1297015000,608327256,244495000,233730000,1
656485,14,30000000,27870638,3766326000,1973693057,1118279000,306909408,199226000,0,1
665292,38,393857200,392824000,59020973000,34290731262,17415837000,8190241796,0,0,0
98991,5,30000000,29961500,5619549000,3153508449,1339370000,879118164,181500000,181325000,1
650833,6,15000000,10251050,43290167000,18353284549,39570024000,15505775422,-,-,1
574366,8,20000000,20000000,5041207000,2796947126,1048172000,496480000,64200000,64200000,1
418522,8,6000000,5950235,2268381000,1436940894,780844000,452273395,32000000,32000000,1
672970,11,4000000,3300000,57383000,32957900,57383000,32957900,0,0,1
498591,14,60000000,59999713,288865093000,76953014182,32822394000,17750874581,255792699000,59202139601,1
641660,19,300000000,282295700,62658628000,36933116382,16322571000,7086995596,0,0,1
424967,21,50000000,50000000,5678977000,2958345370,1400168000,592188300,1000000,0,1
672969,6,20000000,17397345,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
401949,9,30000000,29033130,9669468000,6111115931,998644000,580701515,6210297000,4277485129,1
424214,20,60000000,59665000,9236035000,6024099966,1332846000,681321500,193000000,120643000,1
656600,25,21000000,17952000,2645913000,1333322588,814350000,221724645,0,0,1
641567,5,150000000,138683000,27609379000,14817227560,16664508000,8884461733,0,0,1
403823,32,240000000,126169143,78364248000,41825127309,18059952000,6889970468,330000000,-,0
656528,5,30000000,18601592,2798960000,1310827417,924315000,262866946,0,0,1
424239,7,18000000,17999530,5885015000,3653059353,975148000,622599190,120000000,119946000,1
661211,29,5000000,5000000,2384931000,1198072012,506470000,237416412,78400000,78400000,1
652212,28,39000000,38717550,4140444000,2740718688,2002774000,1288641455,0,0,1
408143,6,60000000,42759300,10797007000,6057234432,5580386000,2675268891,71888000,69947000,1
669055,14,30000000,29965146,7560088000,3359492366,6018061000,2698288647,76177000,0,1
641660,20,300000000,285460100,62658628000,36933116382,16322571000,7086995596,0,0,1
406441,9,30000000,29810067,5419657000,3167042380,3163337000,1738913987,0,0,1
119081,13,51000000,41834775,1059608000,746916753,1059608000,746916753,-,-,1
99229,18,24000000,15818500,390180000,224209900,390180000,224209900,0,0,1
7296,11,60000000,58602054,10151885000,5553843121,2243977000,851705445,207000000,7000000,1
498592,21,120000000,108279376,410953717000,112857887643,35248906000,17261017976,375603132000,95539868830,1
98984,25,60000000,58263118,5141543000,2711876772,1592832000,999725043,91000000,91000000,1
418369,26,60000000,59575000,32045695000,17029983349,4285310000,1741203000,60434000,42434000,1
679499,29,90000000,79131500,28999042000,17273609839,15288122000,7979182335,-,-,1
440507,11,10000000,9770000,445901000,220098105,193270000,84885568,0,0,1
401944,11,30000000,30000000,29325014000,3238858460,1076688000,635524418,25475636000,880299093,1
641681,12,400000000,374143500,74095791000,38697340127,18880388000,9304817820,746000000,323822290,1
238542,4,120000000,111281787,32786632000,15864984843,12286632000,4584907626,690000000,127441776,1
401819,13,400000000,248150248,67143239000,32922725270,57078580000,27099430701,1250000000,49890000,1
406457,14,36000000,36000000,15243806000,9230095089,11168219000,6598239134,0,0,1
110808,11,75000000,70160350,7378542000,5077040844,4487200000,2634507011,1433000000,1352860000,1
111910,11,15000000,14972953,5192721000,2627745590,3279949000,1714141760,1044893000,387202019,1
650133,15,8000000,7033000,812778000,362540600,184150000,84473000,0,0,1
401949,20,30000000,20791850,9669468000,6111115931,998644000,580701515,6210297000,4277485129,1
427310,21,160000000,128198759,14566628000,6112838011,10963696000,3889397835,275000000,273697500,1
641588,27,133137000,114330000,101221181000,63532818963,10069230000,4908462027,-,-,1
656549,28,24000000,18566853,3243423000,1839287387,926384000,263764312,-,-,1
682562,6,120000000,99901000,15958144000,9004325600,5716253000,2414187708,25000000,-,1
98938,7,90000000,80789965,27638082000,17767097336,4059302000,2414218627,280000000,279000000,1
641677,12,300000000,230739769,75086458000,39912737130,18916054000,9561809119,776608000,481273891,1
560834,15,120000000,90155854,9609672000,4795902244,4263783000,1805930873,103388000,14990000,1
424951,19,20000000,20000000,4489183000,2497267889,793848000,384192608,99000000,99000000,1
440502,28,20000000,16849182,2211862000,1278444042,841877000,467474891,32000000,32000000,1
110100,22,400000000,363713712,177628052000,77100017649,177628052000,77100017649,-,-,1
537880,25,42000000,36057846,1841932000,871491494,1841932000,871491494,-,-,1
681510,33,3000000,3000000,448948000,139588723,158530000,76610000,0,0,0
426050,29,36800000,36800000,6686953000,3639627695,897172000,404910000,111210000,108210000,1
632160,5,300000000,243908382,120169407000,35449391690,43406093000,11281858329,29490658000,399065929,1
110100,19,400000000,295243382,177628052000,77100017649,177628052000,77100017649,-,-,1
350172,26,25000000,23387000,1934749000,185361000,1934749000,185361000,-,-,1
119022,15,100000000,90255775,2371597000,899953584,2371597000,899953584,-,-,1
574366,20,20000000,20000000,5041207000,2796947126,1048172000,496480000,64200000,64200000,1
426421,20,60000000,59365577,3013791000,1583226166,1500935000,731307713,50000000,-,1
418352,25,90000000,52819844,13262274000,7114572221,5527812000,2152470532,1215041000,148432000,1
686250,1,440000000,20000000,47306926000,21653421897,34318902000,12682999448,-,-,1
